people_id,event_id,datetime,concept:name,sex,occupation,Group_identifier,Outcome1,Outcome2,Outcome3
321231,50253107,8/1/2023 3:49,Recieved_Results,Females,employed(casual),0,0,1,0
321231,66607262,8/17/2023 6:29,Attended_tutorial,Females,employed(casual),0,0,1,0
321231,70716667,9/3/2023 16:17,Submitted_Assignments,Females,employed(casual),0,0,1,0
321231,66607262,9/16/2023 13:58,Attended_tutorial,Females,employed(casual),0,0,1,0
321231,75604774,10/22/2023 17:54,Enrolled,Females,employed(casual),0,0,1,0
321231,50253107,12/21/2023 23:34,Recieved_Results,Females,employed(casual),0,0,1,0
322086,50253107,2/17/2023 2:08,Recieved_Results,Others,na,0,0,1,0
322086,75604774,3/5/2023 20:19,Enrolled,Others,na,0,0,1,0
322086,70716667,3/18/2023 19:12,Submitted_Assignments,Others,na,0,0,1,0
322086,70716667,3/26/2023 5:37,Submitted_Assignments,Others,na,0,0,1,0
322086,48868189,4/9/2023 20:30,Presented_Exam,Others,na,0,0,1,0
322086,66607262,4/27/2023 16:18,Attended_tutorial,Others,na,0,0,1,0
322086,50253107,5/5/2023 2:31,Recieved_Results,Others,na,0,0,1,0
322086,50253107,5/18/2023 0:16,Recieved_Results,Others,na,0,0,1,0
322086,48868189,6/12/2023 23:17,Presented_Exam,Others,na,0,0,1,0
322086,73783961,6/25/2023 10:03,Attended_lecture,Others,na,0,0,1,0
322086,75604774,7/8/2023 15:59,Enrolled,Others,na,0,0,1,0
322086,73783961,7/24/2023 3:36,Attended_lecture,Others,na,0,0,1,0
322086,50253107,8/8/2023 10:26,Recieved_Results,Others,na,0,0,1,0
322086,50253107,9/5/2023 18:05,Recieved_Results,Others,na,0,0,1,0
322086,73783961,9/25/2023 18:40,Attended_lecture,Others,na,0,0,1,0
322086,50253107,10/2/2023 12:43,Recieved_Results,Others,na,0,0,1,0
322086,73783961,11/15/2023 4:28,Attended_lecture,Others,na,0,0,1,0
322086,73783961,12/6/2023 21:58,Attended_lecture,Others,na,0,0,1,0
322086,50253107,12/13/2023 19:59,Recieved_Results,Others,na,0,0,1,0
322086,75604774,12/25/2023 5:36,Enrolled,Others,na,0,0,1,0
322955,70716667,1/11/2023 17:20,Submitted_Assignments,Males,na,0,0,1,0
322955,73783961,1/15/2023 2:57,Attended_lecture,Males,na,0,0,1,0
322955,73783961,1/17/2023 2:45,Attended_lecture,Males,na,0,0,1,0
322955,66607262,1/24/2023 2:38,Attended_tutorial,Males,na,0,0,1,0
322955,73783961,1/25/2023 9:38,Attended_lecture,Males,na,0,0,1,0
322955,48868189,3/10/2023 10:04,Presented_Exam,Males,na,0,0,1,0
322955,50253107,3/30/2023 19:25,Recieved_Results,Males,na,0,0,1,0
322955,75604774,4/17/2023 9:04,Enrolled,Males,na,0,0,1,0
322955,75604774,6/19/2023 12:39,Enrolled,Males,na,0,0,1,0
322955,70716667,7/2/2023 2:27,Submitted_Assignments,Males,na,0,0,1,0
322955,66607262,7/25/2023 10:18,Attended_tutorial,Males,na,0,0,1,0
322955,70716667,9/6/2023 23:21,Submitted_Assignments,Males,na,0,0,1,0
322955,70716667,10/8/2023 4:49,Submitted_Assignments,Males,na,0,0,1,0
322955,75604774,10/13/2023 18:04,Enrolled,Males,na,0,0,1,0
322955,50253107,11/16/2023 5:53,Recieved_Results,Males,na,0,0,1,0
322955,66607262,11/26/2023 16:40,Attended_tutorial,Males,na,0,0,1,0
322955,73783961,12/9/2023 8:24,Attended_lecture,Males,na,0,0,1,0
322955,73783961,12/25/2023 6:15,Attended_lecture,Males,na,0,0,1,0
322955,66607262,12/29/2023 22:05,Attended_tutorial,Males,na,0,0,1,0
323508,75604774,2/4/2023 18:43,Enrolled,Females,employed(full-time),0,0,1,0
323508,70716667,2/7/2023 6:42,Submitted_Assignments,Females,employed(full-time),0,0,1,0
323508,66607262,2/28/2023 0:27,Attended_tutorial,Females,employed(full-time),0,0,1,0
323508,48868189,5/10/2023 1:26,Presented_Exam,Females,employed(full-time),0,0,1,0
323508,75604774,5/26/2023 19:44,Enrolled,Females,employed(full-time),0,0,1,0
323508,48868189,6/5/2023 9:41,Presented_Exam,Females,employed(full-time),0,0,1,0
323508,70716667,6/11/2023 12:15,Submitted_Assignments,Females,employed(full-time),0,0,1,0
323508,75604774,7/29/2023 9:25,Enrolled,Females,employed(full-time),0,0,1,0
323508,48868189,8/11/2023 23:18,Presented_Exam,Females,employed(full-time),0,0,1,0
323508,48868189,10/11/2023 6:43,Presented_Exam,Females,employed(full-time),0,0,1,0
323508,75604774,10/17/2023 1:43,Enrolled,Females,employed(full-time),0,0,1,0
323508,75604774,10/31/2023 11:19,Enrolled,Females,employed(full-time),0,0,1,0
324130,50253107,1/15/2023 4:25,Recieved_Results,Females,na,0,0,1,0
324130,50253107,2/10/2023 20:40,Recieved_Results,Females,na,0,0,1,0
324130,73783961,2/24/2023 4:42,Attended_lecture,Females,na,0,0,1,0
324130,70716667,4/12/2023 21:27,Submitted_Assignments,Females,na,0,0,1,0
324130,73783961,5/26/2023 5:40,Attended_lecture,Females,na,0,0,1,0
324130,50253107,6/1/2023 21:42,Recieved_Results,Females,na,0,0,1,0
324130,66607262,7/1/2023 22:22,Attended_tutorial,Females,na,0,0,1,0
324130,48868189,7/21/2023 0:15,Presented_Exam,Females,na,0,0,1,0
324130,66607262,8/3/2023 15:56,Attended_tutorial,Females,na,0,0,1,0
324130,70716667,8/23/2023 8:39,Submitted_Assignments,Females,na,0,0,1,0
324130,50253107,8/26/2023 0:13,Recieved_Results,Females,na,0,0,1,0
324130,48868189,8/26/2023 3:45,Presented_Exam,Females,na,0,0,1,0
324130,75604774,10/1/2023 1:55,Enrolled,Females,na,0,0,1,0
324130,50253107,10/12/2023 0:50,Recieved_Results,Females,na,0,0,1,0
324130,66607262,11/17/2023 11:21,Attended_tutorial,Females,na,0,0,1,0
324130,75604774,12/9/2023 3:36,Enrolled,Females,na,0,0,1,0
324643,70716667,2/4/2023 6:39,Submitted_Assignments,Others,na,0,0,1,0
324643,66607262,8/8/2023 4:19,Attended_tutorial,Others,na,0,0,1,0
324643,70716667,8/17/2023 1:07,Submitted_Assignments,Others,na,0,0,1,0
324643,70716667,9/9/2023 19:43,Submitted_Assignments,Others,na,0,0,1,0
324643,75604774,12/9/2023 3:58,Enrolled,Others,na,0,0,1,0
325772,48868189,1/23/2023 23:44,Presented_Exam,Others,employed(full-time),0,0,1,0
325772,48868189,4/11/2023 13:09,Presented_Exam,Others,employed(full-time),0,0,1,0
325772,75604774,5/19/2023 22:11,Enrolled,Others,employed(full-time),0,0,1,0
325772,70716667,8/17/2023 10:10,Submitted_Assignments,Others,employed(full-time),0,0,1,0
325772,50253107,8/25/2023 16:39,Recieved_Results,Others,employed(full-time),0,0,1,0
325772,66607262,10/2/2023 9:29,Attended_tutorial,Others,employed(full-time),0,0,1,0
325772,73783961,10/4/2023 20:18,Attended_lecture,Others,employed(full-time),0,0,1,0
325772,48868189,10/26/2023 19:51,Presented_Exam,Others,employed(full-time),0,0,1,0
325772,50253107,10/28/2023 17:00,Recieved_Results,Others,employed(full-time),0,0,1,0
325772,48868189,12/1/2023 17:12,Presented_Exam,Others,employed(full-time),0,0,1,0
325772,50253107,12/10/2023 9:54,Recieved_Results,Others,employed(full-time),0,0,1,0
325772,73783961,12/16/2023 20:27,Attended_lecture,Others,employed(full-time),0,0,1,0
328275,66607262,1/31/2023 6:50,Attended_tutorial,Females,unemployed,0,0,1,0
328275,66607262,2/17/2023 16:03,Attended_tutorial,Females,unemployed,0,0,1,0
328275,48868189,3/13/2023 22:18,Presented_Exam,Females,unemployed,0,0,1,0
328275,48868189,8/22/2023 10:04,Presented_Exam,Females,unemployed,0,0,1,0
328275,70716667,9/3/2023 16:26,Submitted_Assignments,Females,unemployed,0,0,1,0
328275,73783961,9/24/2023 6:57,Attended_lecture,Females,unemployed,0,0,1,0
328275,70716667,10/11/2023 3:34,Submitted_Assignments,Females,unemployed,0,0,1,0
328275,50253107,12/16/2023 20:00,Recieved_Results,Females,unemployed,0,0,1,0
328275,73783961,12/24/2023 8:47,Attended_lecture,Females,unemployed,0,0,1,0
329258,50253107,1/16/2023 23:25,Recieved_Results,Males,unemployed,0,0,1,0
329258,66607262,1/29/2023 16:57,Attended_tutorial,Males,unemployed,0,0,1,0
329258,48868189,2/5/2023 17:06,Presented_Exam,Males,unemployed,0,0,1,0
329258,50253107,4/10/2023 14:23,Recieved_Results,Males,unemployed,0,0,1,0
329258,48868189,5/19/2023 10:47,Presented_Exam,Males,unemployed,0,0,1,0
329258,75604774,7/19/2023 20:53,Enrolled,Males,unemployed,0,0,1,0
329258,73783961,7/28/2023 9:36,Attended_lecture,Males,unemployed,0,0,1,0
329258,50253107,8/4/2023 10:44,Recieved_Results,Males,unemployed,0,0,1,0
329258,73783961,9/14/2023 13:15,Attended_lecture,Males,unemployed,0,0,1,0
329258,48868189,10/5/2023 16:49,Presented_Exam,Males,unemployed,0,0,1,0
329258,75604774,12/18/2023 20:40,Enrolled,Males,unemployed,0,0,1,0
329974,70716667,1/19/2023 3:46,Submitted_Assignments,Others,employed(part-time),0,0,1,0
329974,70716667,3/9/2023 10:22,Submitted_Assignments,Others,employed(part-time),0,0,1,0
329974,70716667,7/17/2023 16:45,Submitted_Assignments,Others,employed(part-time),0,0,1,0
329974,73783961,8/9/2023 3:23,Attended_lecture,Others,employed(part-time),0,0,1,0
329974,50253107,8/18/2023 0:16,Recieved_Results,Others,employed(part-time),0,0,1,0
329974,75604774,9/30/2023 11:53,Enrolled,Others,employed(part-time),0,0,1,0
329974,66607262,11/26/2023 1:38,Attended_tutorial,Others,employed(part-time),0,0,1,0
329974,73783961,12/28/2023 22:39,Attended_lecture,Others,employed(part-time),0,0,1,0
330283,66607262,3/1/2023 16:35,Attended_tutorial,Females,unemployed,0,0,1,0
330283,73783961,3/21/2023 5:59,Attended_lecture,Females,unemployed,0,0,1,0
330283,50253107,4/8/2023 19:09,Recieved_Results,Females,unemployed,0,0,1,0
330283,75604774,5/3/2023 19:11,Enrolled,Females,unemployed,0,0,1,0
330283,73783961,6/29/2023 6:13,Attended_lecture,Females,unemployed,0,0,1,0
330283,66607262,9/19/2023 5:27,Attended_tutorial,Females,unemployed,0,0,1,0
330283,66607262,9/23/2023 9:59,Attended_tutorial,Females,unemployed,0,0,1,0
330283,66607262,11/14/2023 13:49,Attended_tutorial,Females,unemployed,0,0,1,0
330283,70716667,12/16/2023 11:48,Submitted_Assignments,Females,unemployed,0,0,1,0
330914,66607262,1/10/2023 14:51,Attended_tutorial,Males,na,0,0,1,0
330914,48868189,1/24/2023 9:19,Presented_Exam,Males,na,0,0,1,0
330914,50253107,4/13/2023 0:38,Recieved_Results,Males,na,0,0,1,0
330914,75604774,4/24/2023 12:19,Enrolled,Males,na,0,0,1,0
330914,75604774,4/27/2023 18:17,Enrolled,Males,na,0,0,1,0
330914,48868189,7/7/2023 21:49,Presented_Exam,Males,na,0,0,1,0
330914,70716667,8/7/2023 2:16,Submitted_Assignments,Males,na,0,0,1,0
330914,50253107,8/11/2023 20:19,Recieved_Results,Males,na,0,0,1,0
330914,70716667,9/3/2023 15:23,Submitted_Assignments,Males,na,0,0,1,0
330914,50253107,11/5/2023 11:18,Recieved_Results,Males,na,0,0,1,0
331148,66607262,1/14/2023 6:36,Attended_tutorial,Males,na,0,0,1,0
331148,50253107,1/28/2023 11:41,Recieved_Results,Males,na,0,0,1,0
331148,66607262,3/3/2023 16:34,Attended_tutorial,Males,na,0,0,1,0
331148,50253107,3/10/2023 1:12,Recieved_Results,Males,na,0,0,1,0
331148,50253107,4/4/2023 1:21,Recieved_Results,Males,na,0,0,1,0
331148,73783961,4/11/2023 4:07,Attended_lecture,Males,na,0,0,1,0
331148,66607262,4/13/2023 23:38,Attended_tutorial,Males,na,0,0,1,0
331148,66607262,4/20/2023 11:57,Attended_tutorial,Males,na,0,0,1,0
331148,73783961,5/12/2023 6:19,Attended_lecture,Males,na,0,0,1,0
331148,75604774,8/4/2023 9:20,Enrolled,Males,na,0,0,1,0
331148,50253107,10/2/2023 6:56,Recieved_Results,Males,na,0,0,1,0
331148,66607262,10/9/2023 11:41,Attended_tutorial,Males,na,0,0,1,0
331148,73783961,10/13/2023 9:57,Attended_lecture,Males,na,0,0,1,0
331148,48868189,11/5/2023 7:33,Presented_Exam,Males,na,0,0,1,0
331148,73783961,12/21/2023 2:12,Attended_lecture,Males,na,0,0,1,0
334053,66607262,1/5/2023 7:02,Attended_tutorial,Females,na,0,0,1,0
334053,50253107,1/15/2023 2:44,Recieved_Results,Females,na,0,0,1,0
334053,70716667,1/20/2023 15:16,Submitted_Assignments,Females,na,0,0,1,0
334053,75604774,1/20/2023 17:38,Enrolled,Females,na,0,0,1,0
334053,70716667,1/22/2023 3:14,Submitted_Assignments,Females,na,0,0,1,0
334053,66607262,2/7/2023 22:15,Attended_tutorial,Females,na,0,0,1,0
334053,75604774,5/13/2023 7:56,Enrolled,Females,na,0,0,1,0
334053,70716667,6/10/2023 14:11,Submitted_Assignments,Females,na,0,0,1,0
334053,75604774,7/3/2023 16:45,Enrolled,Females,na,0,0,1,0
334053,70716667,7/18/2023 17:53,Submitted_Assignments,Females,na,0,0,1,0
334053,66607262,10/4/2023 1:19,Attended_tutorial,Females,na,0,0,1,0
334053,66607262,10/4/2023 1:42,Attended_tutorial,Females,na,0,0,1,0
334053,70716667,10/11/2023 23:30,Submitted_Assignments,Females,na,0,0,1,0
334053,50253107,10/22/2023 9:56,Recieved_Results,Females,na,0,0,1,0
334053,73783961,11/9/2023 2:33,Attended_lecture,Females,na,0,0,1,0
334053,66607262,11/28/2023 2:26,Attended_tutorial,Females,na,0,0,1,0
334053,73783961,12/7/2023 8:14,Attended_lecture,Females,na,0,0,1,0
335612,50253107,3/12/2023 13:13,Recieved_Results,Males,employed(casual),0,0,1,0
335612,75604774,3/13/2023 19:48,Enrolled,Males,employed(casual),0,0,1,0
335612,70716667,3/15/2023 8:56,Submitted_Assignments,Males,employed(casual),0,0,1,0
335612,75604774,3/29/2023 15:20,Enrolled,Males,employed(casual),0,0,1,0
335612,66607262,4/5/2023 21:17,Attended_tutorial,Males,employed(casual),0,0,1,0
335612,50253107,4/6/2023 0:23,Recieved_Results,Males,employed(casual),0,0,1,0
335612,73783961,5/19/2023 16:04,Attended_lecture,Males,employed(casual),0,0,1,0
335612,70716667,7/3/2023 16:36,Submitted_Assignments,Males,employed(casual),0,0,1,0
335612,73783961,7/20/2023 22:31,Attended_lecture,Males,employed(casual),0,0,1,0
335612,70716667,7/27/2023 18:16,Submitted_Assignments,Males,employed(casual),0,0,1,0
335612,66607262,9/1/2023 10:00,Attended_tutorial,Males,employed(casual),0,0,1,0
335612,66607262,9/7/2023 16:34,Attended_tutorial,Males,employed(casual),0,0,1,0
335612,50253107,9/21/2023 3:39,Recieved_Results,Males,employed(casual),0,0,1,0
335612,73783961,9/28/2023 14:02,Attended_lecture,Males,employed(casual),0,0,1,0
335612,75604774,10/7/2023 15:44,Enrolled,Males,employed(casual),0,0,1,0
338968,66607262,1/6/2023 19:16,Attended_tutorial,Others,employed(full-time),0,0,1,0
338968,48868189,3/4/2023 21:41,Presented_Exam,Others,employed(full-time),0,0,1,0
338968,48868189,6/12/2023 12:26,Presented_Exam,Others,employed(full-time),0,0,1,0
338968,66607262,7/25/2023 13:40,Attended_tutorial,Others,employed(full-time),0,0,1,0
338968,48868189,8/1/2023 7:59,Presented_Exam,Others,employed(full-time),0,0,1,0
338968,75604774,10/19/2023 22:40,Enrolled,Others,employed(full-time),0,0,1,0
340062,48868189,1/23/2023 19:24,Presented_Exam,Females,employed(part-time),0,0,1,0
340062,48868189,1/28/2023 21:01,Presented_Exam,Females,employed(part-time),0,0,1,0
340062,66607262,2/15/2023 10:31,Attended_tutorial,Females,employed(part-time),0,0,1,0
340062,66607262,2/20/2023 10:23,Attended_tutorial,Females,employed(part-time),0,0,1,0
340062,66607262,3/1/2023 11:58,Attended_tutorial,Females,employed(part-time),0,0,1,0
340062,66607262,3/25/2023 5:59,Attended_tutorial,Females,employed(part-time),0,0,1,0
340062,75604774,5/9/2023 5:40,Enrolled,Females,employed(part-time),0,0,1,0
340062,50253107,5/12/2023 6:30,Recieved_Results,Females,employed(part-time),0,0,1,0
340062,75604774,6/4/2023 0:06,Enrolled,Females,employed(part-time),0,0,1,0
340062,66607262,6/5/2023 10:39,Attended_tutorial,Females,employed(part-time),0,0,1,0
340062,66607262,7/16/2023 11:56,Attended_tutorial,Females,employed(part-time),0,0,1,0
340062,66607262,8/20/2023 0:57,Attended_tutorial,Females,employed(part-time),0,0,1,0
340062,70716667,10/17/2023 1:06,Submitted_Assignments,Females,employed(part-time),0,0,1,0
340062,66607262,10/20/2023 9:04,Attended_tutorial,Females,employed(part-time),0,0,1,0
340062,48868189,11/2/2023 15:10,Presented_Exam,Females,employed(part-time),0,0,1,0
340062,75604774,12/5/2023 11:53,Enrolled,Females,employed(part-time),0,0,1,0
340062,73783961,12/9/2023 5:16,Attended_lecture,Females,employed(part-time),0,0,1,0
340062,73783961,12/11/2023 17:25,Attended_lecture,Females,employed(part-time),0,0,1,0
340062,73783961,12/21/2023 2:37,Attended_lecture,Females,employed(part-time),0,0,1,0
340174,50253107,1/4/2023 23:35,Recieved_Results,Others,na,0,0,1,0
340174,73783961,3/19/2023 14:40,Attended_lecture,Others,na,0,0,1,0
340174,48868189,3/27/2023 19:12,Presented_Exam,Others,na,0,0,1,0
340174,70716667,5/29/2023 7:48,Submitted_Assignments,Others,na,0,0,1,0
340174,66607262,7/4/2023 16:33,Attended_tutorial,Others,na,0,0,1,0
340174,50253107,7/20/2023 15:46,Recieved_Results,Others,na,0,0,1,0
340174,48868189,7/26/2023 6:26,Presented_Exam,Others,na,0,0,1,0
340174,70716667,8/19/2023 0:46,Submitted_Assignments,Others,na,0,0,1,0
340174,50253107,10/1/2023 2:07,Recieved_Results,Others,na,0,0,1,0
340174,66607262,10/25/2023 13:37,Attended_tutorial,Others,na,0,0,1,0
340174,48868189,11/5/2023 10:16,Presented_Exam,Others,na,0,0,1,0
340174,73783961,12/18/2023 7:44,Attended_lecture,Others,na,0,0,1,0
341292,73783961,1/2/2023 14:04,Attended_lecture,Females,employed(part-time),0,0,1,0
341292,75604774,2/19/2023 0:23,Enrolled,Females,employed(part-time),0,0,1,0
341292,66607262,3/17/2023 16:10,Attended_tutorial,Females,employed(part-time),0,0,1,0
341292,73783961,4/3/2023 20:50,Attended_lecture,Females,employed(part-time),0,0,1,0
341292,75604774,4/16/2023 8:15,Enrolled,Females,employed(part-time),0,0,1,0
341292,66607262,4/17/2023 17:49,Attended_tutorial,Females,employed(part-time),0,0,1,0
341292,70716667,6/29/2023 1:33,Submitted_Assignments,Females,employed(part-time),0,0,1,0
341292,73783961,8/31/2023 19:43,Attended_lecture,Females,employed(part-time),0,0,1,0
341292,66607262,9/14/2023 18:17,Attended_tutorial,Females,employed(part-time),0,0,1,0
341292,66607262,9/26/2023 18:42,Attended_tutorial,Females,employed(part-time),0,0,1,0
341292,70716667,10/12/2023 10:13,Submitted_Assignments,Females,employed(part-time),0,0,1,0
341292,70716667,11/5/2023 15:00,Submitted_Assignments,Females,employed(part-time),0,0,1,0
341292,50253107,11/8/2023 6:17,Recieved_Results,Females,employed(part-time),0,0,1,0
341292,48868189,12/28/2023 23:29,Presented_Exam,Females,employed(part-time),0,0,1,0
343962,66607262,1/11/2023 3:14,Attended_tutorial,Males,na,0,0,1,0
343962,66607262,1/28/2023 2:19,Attended_tutorial,Males,na,0,0,1,0
343962,50253107,2/16/2023 0:47,Recieved_Results,Males,na,0,0,1,0
343962,66607262,3/7/2023 15:11,Attended_tutorial,Males,na,0,0,1,0
343962,70716667,3/25/2023 20:44,Submitted_Assignments,Males,na,0,0,1,0
343962,73783961,3/26/2023 23:03,Attended_lecture,Males,na,0,0,1,0
343962,70716667,3/31/2023 23:52,Submitted_Assignments,Males,na,0,0,1,0
343962,48868189,4/7/2023 5:39,Presented_Exam,Males,na,0,0,1,0
343962,73783961,4/13/2023 11:54,Attended_lecture,Males,na,0,0,1,0
343962,48868189,7/10/2023 21:36,Presented_Exam,Males,na,0,0,1,0
343962,73783961,7/18/2023 10:45,Attended_lecture,Males,na,0,0,1,0
343962,50253107,8/9/2023 1:09,Recieved_Results,Males,na,0,0,1,0
343962,48868189,8/27/2023 20:19,Presented_Exam,Males,na,0,0,1,0
343962,50253107,9/23/2023 16:24,Recieved_Results,Males,na,0,0,1,0
343962,75604774,9/24/2023 8:22,Enrolled,Males,na,0,0,1,0
343962,75604774,9/28/2023 11:58,Enrolled,Males,na,0,0,1,0
343962,73783961,10/30/2023 13:26,Attended_lecture,Males,na,0,0,1,0
343962,75604774,12/10/2023 7:39,Enrolled,Males,na,0,0,1,0
343962,66607262,12/17/2023 20:54,Attended_tutorial,Males,na,0,0,1,0
344098,50253107,1/21/2023 12:56,Recieved_Results,Females,employed(full-time),0,0,1,0
344098,73783961,2/10/2023 17:04,Attended_lecture,Females,employed(full-time),0,0,1,0
344098,70716667,2/12/2023 15:57,Submitted_Assignments,Females,employed(full-time),0,0,1,0
344098,75604774,3/7/2023 17:21,Enrolled,Females,employed(full-time),0,0,1,0
344098,48868189,4/14/2023 11:25,Presented_Exam,Females,employed(full-time),0,0,1,0
344098,75604774,4/27/2023 5:38,Enrolled,Females,employed(full-time),0,0,1,0
344098,70716667,5/8/2023 20:04,Submitted_Assignments,Females,employed(full-time),0,0,1,0
344098,73783961,5/9/2023 5:34,Attended_lecture,Females,employed(full-time),0,0,1,0
344098,75604774,6/9/2023 7:57,Enrolled,Females,employed(full-time),0,0,1,0
344098,75604774,6/9/2023 11:39,Enrolled,Females,employed(full-time),0,0,1,0
344098,66607262,6/25/2023 14:27,Attended_tutorial,Females,employed(full-time),0,0,1,0
344098,50253107,8/20/2023 13:31,Recieved_Results,Females,employed(full-time),0,0,1,0
344098,48868189,9/18/2023 6:35,Presented_Exam,Females,employed(full-time),0,0,1,0
344098,66607262,10/10/2023 20:10,Attended_tutorial,Females,employed(full-time),0,0,1,0
344098,48868189,12/25/2023 10:17,Presented_Exam,Females,employed(full-time),0,0,1,0
346629,48868189,1/29/2023 16:14,Presented_Exam,Males,employed(part-time),1,0,1,0
346629,73783961,2/19/2023 10:32,Attended_lecture,Males,employed(part-time),1,0,1,0
346629,48868189,3/16/2023 11:00,Presented_Exam,Males,employed(part-time),1,0,1,0
346629,70716667,4/7/2023 0:32,Submitted_Assignments,Males,employed(part-time),1,0,1,0
346629,75604774,6/21/2023 3:09,Enrolled,Males,employed(part-time),1,0,1,0
346629,66607262,7/26/2023 0:11,Attended_tutorial,Males,employed(part-time),1,0,1,0
347861,50253107,1/9/2023 21:13,Recieved_Results,Males,unemployed,0,0,1,0
347861,66607262,2/17/2023 3:38,Attended_tutorial,Males,unemployed,0,0,1,0
347861,50253107,3/29/2023 2:00,Recieved_Results,Males,unemployed,0,0,1,0
347861,66607262,4/20/2023 6:59,Attended_tutorial,Males,unemployed,0,0,1,0
347861,50253107,6/16/2023 7:04,Recieved_Results,Males,unemployed,0,0,1,0
347861,73783961,8/14/2023 5:33,Attended_lecture,Males,unemployed,0,0,1,0
347861,70716667,9/17/2023 14:18,Submitted_Assignments,Males,unemployed,0,0,1,0
347861,50253107,9/22/2023 17:40,Recieved_Results,Males,unemployed,0,0,1,0
347861,75604774,10/4/2023 14:45,Enrolled,Males,unemployed,0,0,1,0
347861,73783961,12/18/2023 0:28,Attended_lecture,Males,unemployed,0,0,1,0
349565,73783961,1/4/2023 15:38,Attended_lecture,Males,employed(casual),0,0,1,0
349565,73783961,1/8/2023 9:12,Attended_lecture,Males,employed(casual),0,0,1,0
349565,48868189,1/22/2023 12:30,Presented_Exam,Males,employed(casual),0,0,1,0
349565,75604774,1/23/2023 21:38,Enrolled,Males,employed(casual),0,0,1,0
349565,50253107,3/2/2023 18:16,Recieved_Results,Males,employed(casual),0,0,1,0
349565,73783961,3/25/2023 14:04,Attended_lecture,Males,employed(casual),0,0,1,0
349565,73783961,4/21/2023 22:26,Attended_lecture,Males,employed(casual),0,0,1,0
349565,75604774,7/5/2023 7:43,Enrolled,Males,employed(casual),0,0,1,0
349565,73783961,8/27/2023 12:10,Attended_lecture,Males,employed(casual),0,0,1,0
349565,70716667,9/10/2023 12:29,Submitted_Assignments,Males,employed(casual),0,0,1,0
350280,48868189,1/17/2023 18:25,Presented_Exam,Males,employed(part-time),0,0,1,0
350280,50253107,5/30/2023 8:53,Recieved_Results,Males,employed(part-time),0,0,1,0
350280,75604774,8/23/2023 12:45,Enrolled,Males,employed(part-time),0,0,1,0
350280,48868189,10/7/2023 23:11,Presented_Exam,Males,employed(part-time),0,0,1,0
350280,70716667,10/10/2023 11:03,Submitted_Assignments,Males,employed(part-time),0,0,1,0
350280,48868189,11/14/2023 23:01,Presented_Exam,Males,employed(part-time),0,0,1,0
350280,70716667,11/20/2023 9:47,Submitted_Assignments,Males,employed(part-time),0,0,1,0
351083,75604774,5/15/2023 3:54,Enrolled,Others,unemployed,0,0,1,0
351083,50253107,6/12/2023 9:38,Recieved_Results,Others,unemployed,0,0,1,0
351083,70716667,6/24/2023 1:09,Submitted_Assignments,Others,unemployed,0,0,1,0
351083,73783961,10/1/2023 17:32,Attended_lecture,Others,unemployed,0,0,1,0
351083,48868189,12/6/2023 17:19,Presented_Exam,Others,unemployed,0,0,1,0
352572,48868189,2/3/2023 15:19,Presented_Exam,Females,unemployed,0,0,1,0
352572,50253107,2/8/2023 18:46,Recieved_Results,Females,unemployed,0,0,1,0
352572,48868189,4/3/2023 2:01,Presented_Exam,Females,unemployed,0,0,1,0
352572,66607262,4/19/2023 4:23,Attended_tutorial,Females,unemployed,0,0,1,0
352572,48868189,5/18/2023 16:47,Presented_Exam,Females,unemployed,0,0,1,0
352572,48868189,5/20/2023 13:52,Presented_Exam,Females,unemployed,0,0,1,0
352572,66607262,9/30/2023 12:35,Attended_tutorial,Females,unemployed,0,0,1,0
352572,50253107,11/9/2023 18:45,Recieved_Results,Females,unemployed,0,0,1,0
352572,73783961,12/23/2023 1:43,Attended_lecture,Females,unemployed,0,0,1,0
354801,70716667,1/7/2023 1:39,Submitted_Assignments,Males,na,0,0,1,0
354801,73783961,1/16/2023 2:14,Attended_lecture,Males,na,0,0,1,0
354801,66607262,3/20/2023 14:14,Attended_tutorial,Males,na,0,0,1,0
354801,75604774,5/19/2023 18:29,Enrolled,Males,na,0,0,1,0
354801,70716667,5/22/2023 3:38,Submitted_Assignments,Males,na,0,0,1,0
354801,50253107,6/10/2023 9:14,Recieved_Results,Males,na,0,0,1,0
354801,48868189,6/27/2023 22:38,Presented_Exam,Males,na,0,0,1,0
354801,50253107,7/13/2023 4:36,Recieved_Results,Males,na,0,0,1,0
354801,70716667,8/30/2023 4:03,Submitted_Assignments,Males,na,0,0,1,0
354801,48868189,9/7/2023 23:09,Presented_Exam,Males,na,0,0,1,0
354801,66607262,9/10/2023 16:13,Attended_tutorial,Males,na,0,0,1,0
354801,66607262,9/14/2023 18:35,Attended_tutorial,Males,na,0,0,1,0
354801,70716667,9/18/2023 2:25,Submitted_Assignments,Males,na,0,0,1,0
354801,73783961,9/19/2023 17:19,Attended_lecture,Males,na,0,0,1,0
354801,66607262,10/31/2023 20:44,Attended_tutorial,Males,na,0,0,1,0
354801,70716667,11/12/2023 15:15,Submitted_Assignments,Males,na,0,0,1,0
354801,48868189,11/24/2023 3:33,Presented_Exam,Males,na,0,0,1,0
354801,50253107,12/6/2023 13:29,Recieved_Results,Males,na,0,0,1,0
354801,75604774,12/19/2023 16:42,Enrolled,Males,na,0,0,1,0
